"","kTotal","kWithin","kOut","kDiff"
"gene.Ha412HOChr16g0787791",13.3383642268763,3.42650766786005,9.91185655901625,-6.4853488911562
"gene.Ha412HOChr16g0787911",2.92641918966978,0.335783289415344,2.59063590025444,-2.2548526108391
"gene.Ha412HOChr16g0787981",108.48423763485,0.149855452071212,108.334382182778,-108.184526730707
"gene.Ha412HOChr16g0788021",354.407861454913,145.992442349288,208.415419105624,-62.422976756336
"gene.Ha412HOChr16g0788041",353.043254379382,67.0509190224116,285.992335356971,-218.941416334559
"gene.Ha412HOChr16g0788091",34.1967815218556,18.2667257289629,15.9300557928926,2.33666993607029
"gene.Ha412HOChr16g0788101",430.062446167071,185.599264081714,244.463182085357,-58.8639180036435
"gene.Ha412HOChr16g0788131",102.788247797364,40.0615722718387,62.7266755255253,-22.6651032536866
"gene.Ha412HOChr16g0788141",93.1697661609217,11.3608971296793,81.8088690312424,-70.4479719015631
"gene.Ha412HOChr16g0788151",136.845610498333,22.3819281540103,114.463682344322,-92.081754190312
"gene.Ha412HOChr16g0788181",176.655727287204,135.06958803268,41.5861392545242,93.4834487781559
"gene.Ha412HOChr16g0788191",124.639433542099,36.4683772156397,88.1710563264595,-51.7026791108198
"gene.Ha412HOChr16g0788211",51.7793651770572,11.1726921603042,40.606673016753,-29.4339808564488
"gene.Ha412HOChr16g0788261",16.3912227062353,1.45256478680768,14.9386579194276,-13.4860931326199
"gene.Ha412HOChr16g0788281",27.3235027649933,3.35217869806192,23.9713240669314,-20.6191453688695
"gene.Ha412HOChr16g0788301",76.7662264566583,22.014706109059,54.7515203475993,-32.7368142385403
"gene.Ha412HOChr16g0788351",136.074468867738,19.5247151328929,116.549753734845,-97.0250386019525
"gene.Ha412HOChr16g0788361",317.292173504585,156.039974879556,161.252198625029,-5.21222374547335
"gene.Ha412HOChr16g0788411",26.8402784960716,4.08373394138542,22.7565445546862,-18.6728106133007
"gene.Ha412HOChr16g0788431",141.691034981924,61.758135115419,79.9328998665052,-18.1747647510862
"gene.Ha412HOChr16g0788441",45.2160719224799,1.06406652847425,44.1520053940056,-43.0879388655313
"gene.Ha412HOChr16g0788461",107.472653151219,13.8931222164331,93.5795309347857,-79.6864087183526
"gene.Ha412HOChr16g0788591",12.438701658206,4.16832280058431,8.27037885762174,-4.10205605703743
"gene.Ha412HOChr16g0788731",48.4275864337139,23.4858246418563,24.9417617918577,-1.45593715000144
"gene.Ha412HOChr16g0788741",48.738640978156,11.165059017209,37.573581960947,-26.4085229437381
"gene.Ha412HOChr16g0788771",69.1752322169853,6.45001231769327,62.725219899292,-56.2752075815988
"gene.Ha412HOChr16g0788851",36.5839039335383,4.98855776466277,31.5953461688755,-26.6067884042128
"gene.Ha412HOChr16g0788941",92.9724051021289,10.0835076445039,82.888897457625,-72.8053898131211
"gene.Ha412HOChr16g0788961",83.2631208717466,8.76398316302218,74.4991377087244,-65.7351545457022
"gene.Ha412HOChr16g0788971",87.6710341448318,8.74451719210987,78.9265169527219,-70.181999760612
"gene.Ha412HOChr16g0788991",18.89488460014,2.35268258139268,16.5422020187474,-14.1895194373547
"gene.Ha412HOChr16g0789121",10.2515049576949,1.01617100594497,9.23533395174997,-8.219162945805
"gene.Ha412HOChr16g0789161",36.6292599512963,3.48322923390088,33.1460307173954,-29.6628014834945
"gene.Ha412HOChr16g0789271",12.4003542615277,2.20915178218025,10.1912024793475,-7.9820506971672
"gene.Ha412HOChr16g0789301",4.8871332767831,0.514523425033986,4.37260985174911,-3.85808642671512
"gene.Ha412HOChr16g0789351",163.144770743106,39.2683768714858,123.876393871621,-84.6080170001349
"gene.Ha412HOChr16g0789421",5.45437626588572,1.33257774704647,4.12179851883926,-2.78922077179279
"gene.Ha412HOChr16g0789441",96.0531452482301,14.5665138331557,81.4866314150745,-66.9201175819188
"gene.Ha412HOChr16g0789461",22.6754650569376,6.3607028181536,16.314762238784,-9.95405942063039
"gene.Ha412HOChr16g0789471",73.0403165193075,33.8297749220708,39.2105415972367,-5.38076667516584
"gene.Ha412HOChr16g0789551",18.9245391007139,7.48896905499358,11.4355700457204,-3.9466009907268
"gene.Ha412HOChr16g0789631",61.9830900028341,15.3165218283942,46.6665681744399,-31.3500463460456
"gene.Ha412HOChr16g0789661",34.8558088462977,13.6723809638551,21.1834278824425,-7.51104691858738
"gene.Ha412HOChr16g0789691",32.268243879663,4.55976510558967,27.7084787740734,-23.1487136684837
"gene.Ha412HOChr16g0789791",39.6732748330601,6.54567836136262,33.1275964716975,-26.5819181103348
"gene.Ha412HOChr16g0789871",148.938787705393,36.0952115854011,112.843576119992,-76.7483645345906
"gene.Ha412HOChr16g0789881",44.0820958399645,7.51535407336353,36.5667417666009,-29.0513876932374
"gene.Ha412HOChr16g0789911",28.7233074977287,3.68379205724002,25.0395154404886,-21.3557233832486
"gene.Ha412HOChr16g0789961",26.3642699918365,5.60808708861264,20.7561829032238,-15.1480958146112
"gene.Ha412HOChr16g0789991",26.7397781174113,4.54172092765511,22.1980571897562,-17.6563362621011
"gene.Ha412HOChr16g0790051",65.455170065772,20.4965780448555,44.9585920209165,-24.462013976061
"gene.Ha412HOChr16g0790061",132.986489164347,37.1643695231141,95.8221196412326,-58.6577501181185
"gene.Ha412HOChr16g0790081",53.0343035764071,7.06591560817998,45.9683879682271,-38.9024723600472
"gene.Ha412HOChr16g0790151",10.4730317510677,1.02325548188623,9.44977626918144,-8.42652078729521
"gene.Ha412HOChr16g0790181",37.2768867813006,4.95072721047287,32.3261595708277,-27.3754323603548
"gene.Ha412HOChr16g0790191",70.9719087240122,36.2763754916303,34.6955332323818,1.58084225924851
"gene.Ha412HOChr16g0790221",9.45314351445632,4.00180377728857,5.45133973716776,-1.44953595987919
"gene.Ha412HOChr16g0790261",56.8106484508604,22.1111300808578,34.6995183700026,-12.5883882891449
"gene.Ha412HOChr16g0790331",75.9008144578354,9.4583046328442,66.4425098249912,-56.984205192147
"gene.Ha412HOChr16g0790571",28.0288532832972,3.55169168477984,24.4771615985174,-20.9254699137375
"gene.Ha412HOChr16g0790621",64.2756590684239,9.59596929228161,54.6796897761423,-45.0837204838607
"gene.Ha412HOChr16g0790631",10.5888922246916,0.84703391637865,9.74185830831296,-8.89482439193431
"gene.Ha412HOChr16g0790811",51.5430663937533,9.2013141909454,42.3417522028079,-33.1404380118625
"gene.Ha412HOChr16g0790821",66.4507843009019,9.58267491734599,56.8681093835559,-47.2854344662099
"gene.Ha412HOChr16g0790881",16.7885546521409,4.49930642718932,12.2892482249516,-7.78994179776229
"gene.Ha412HOChr16g0790901",13.8435453992333,0.261290202106154,13.5822551971272,-13.320964995021
"gene.Ha412HOChr16g0790921",107.402283407933,2.95293409790534,104.449349310028,-101.496415212123
"gene.Ha412HOChr16g0790931",9.58406958940002,2.34867600425958,7.23539358514044,-4.88671758088086
"gene.Ha412HOChr16g0790941",8.52948795451545,2.61381177287528,5.91567618164016,-3.30186440876488
"gene.Ha412HOChr16g0790951",43.3228268913495,7.34753060728237,35.9752962840671,-28.6277656767847
"gene.Ha412HOChr16g0791051",25.634316335726,4.58822299386074,21.0460933418653,-16.4578703480046
"gene.Ha412HOChr16g0791131",17.7406666109583,4.10790822071572,13.6327583902426,-9.52485016952685
"gene.Ha412HOChr16g0791161",76.1987173426126,52.1139484406937,24.0847689019189,28.0291795387748
"gene.Ha412HOChr16g0791181",175.626726737831,75.3394109488069,100.287315789024,-24.9479048402168
"gene.Ha412HOChr16g0791211",68.734729462474,11.8585606739721,56.8761687885018,-45.0176081145297
"gene.Ha412HOChr16g0791221",93.3498335034203,15.0019423460146,78.3478911574057,-63.345948811391
"gene.Ha412HOChr16g0791241",281.942976431144,72.6574319991099,209.285544432034,-136.628112432924
"gene.Ha412HOChr16g0791251",1.92555687498247,0.279338274411142,1.64621860057133,-1.36688032616019
"gene.Ha412HOChr16g0791321",30.6900600692602,2.12127800165566,28.5687820676045,-26.4475040659489
"gene.Ha412HOChr16g0791331",66.1368071791819,7.02880133382985,59.1080058453521,-52.0792045115222
"gene.Ha412HOChr16g0791371",10.3336694704924,2.05461579824211,8.27905367225029,-6.22443787400818
"gene.Ha412HOChr16g0791391",31.7266502730592,6.50287447541912,25.2237757976401,-18.7209013222209
"gene.Ha412HOChr16g0791411",32.1616303986854,7.7709068355106,24.3907235631748,-16.6198167276642
"gene.Ha412HOChr16g0791431",80.1193020752998,20.4544185780918,59.664883497208,-39.2104649191162
"gene.Ha412HOChr16g0791501",31.6350979906816,10.8986369071474,20.7364610835341,-9.83782417638668
"gene.Ha412HOChr16g0791511",167.40994847777,89.1076613802759,78.3022870974944,10.8053742827815
"gene.Ha412HOChr16g0791571",156.085583942414,80.5479965952289,75.5375873471855,5.01040924804337
"gene.Ha412HOChr16g0791591",9.44104739526695,4.01231750860028,5.42872988666668,-1.4164123780664
"gene.Ha412HOChr16g0791601",42.606019927735,19.2765766438921,23.3294432838429,-4.05286663995084
"gene.Ha412HOChr16g0791631",17.0609230899512,3.57133319694425,13.489589893007,-9.91825669606273
"gene.Ha412HOChr16g0791641",20.1604759928622,3.99195633941597,16.1685196534462,-12.1765633140302
"gene.Ha412HOChr16g0791681",4.36380473007867,0.964964676964321,3.39884005311435,-2.43387537615003
"gene.Ha412HOChr16g0791691",3.59485138630547,0.729056900297938,2.86579448600753,-2.13673758570959
"gene.Ha412HOChr16g0791721",52.7235495493809,23.6435523698858,29.0799971794951,-5.43644480960931
"gene.Ha412HOChr16g0791731",6.65947684744734,0.950250191026147,5.70922665642119,-4.75897646539504
"gene.Ha412HOChr16g0791741",24.3147310928021,4.26308327957631,20.0516478132258,-15.7885645336495
"gene.Ha412HOChr16g0791751",108.739555207608,3.36415329722998,105.375401910378,-102.011248613148
"gene.Ha412HOChr16g0791761",303.676423517439,151.321078209048,152.355345308391,-1.03426709934291
"gene.Ha412HOChr16g0791851",186.355537685595,141.647619993591,44.7079176920045,96.9397023015863
"gene.Ha412HOChr16g0791861",28.7905549465873,6.93309142375657,21.8574635228308,-14.9243720990742
"gene.Ha412HOChr16g0791881",28.2365963039904,6.40341752324746,21.833178780743,-15.4297612574955
"gene.Ha412HOChr16g0791941",107.880938239866,6.97278789105036,100.908150348815,-93.9353624577648
"gene.Ha412HOChr16g0791961",17.7014120045072,7.2169286589186,10.4844833455886,-3.26755468667005
"gene.Ha412HOChr16g0791991",155.152628202755,62.7969790263966,92.3556491763582,-29.5586701499616
"gene.Ha412HOChr16g0792001",52.1526956219884,13.1283157684141,39.0243798535743,-25.8960640851602
"gene.Ha412HOChr16g0792071",143.854930517653,22.7024997522935,121.15243076536,-98.4499310130664
"gene.Ha412HOChr16g0792081",15.6562080204733,1.56864944220933,14.0875585782639,-12.5189091360546
"gene.Ha412HOChr16g0792091",4.87047009196763,0.180718846900854,4.68975124506678,-4.50903239816592
"gene.Ha412HOChr16g0792121",54.8086945921456,4.9792718397267,49.8294227524189,-44.8501509126922
"gene.Ha412HOChr16g0792171",24.4458659844369,2.76329447179311,21.6825715126438,-18.9192770408507
"gene.Ha412HOChr16g0792181",20.5694466778272,2.6395016225935,17.9299450552337,-15.2904434326402
"gene.Ha412HOChr16g0792201",42.1591848660969,5.84229017942743,36.3168946866695,-30.474604507242
"gene.Ha412HOChr16g0792301",3.35356730191746,0.0890258296364729,3.26454147228098,-3.17551564264451
"gene.Ha412HOChr16g0792311",5.56748257618121,0.660006335346591,4.90747624083462,-4.24746990548803
"gene.Ha412HOChr16g0792321",18.3129430353716,0.953224802787662,17.359718232584,-16.4064934297963
"gene.Ha412HOChr16g0792401",64.1998428708332,32.2465557890474,31.9532870817859,0.293268707261504
"gene.Ha412HOChr16g0792431",24.0503219175706,4.81821454201912,19.2321073755514,-14.4138928335323
"gene.Ha412HOChr16g0792451",16.6755832828962,5.04048949940402,11.6350937834921,-6.59460428408812
"gene.Ha412HOChr16g0792511",35.8763898395912,8.3281871417275,27.5482026978637,-19.2200155561362
"gene.Ha412HOChr16g0792541",38.8107978838577,3.36324586437007,35.4475520194876,-32.0843061551176
"gene.Ha412HOChr16g0792571",241.253751437025,126.257242261367,114.996509175658,11.2607330857086
"gene.Ha412HOChr16g0792601",64.6995067437122,22.8915128970188,41.8079938466934,-18.9164809496746
"gene.Ha412HOChr16g0792611",17.9951154535369,0.64926707066791,17.345848382869,-16.6965813122011
"gene.Ha412HOChr16g0792701",135.166136353508,36.7639270006118,98.402209352896,-61.6382823522842
"gene.Ha412HOChr16g0792711",18.7546870345263,1.13880474611446,17.6158822884118,-16.4770775422974
"gene.Ha412HOChr16g0792731",185.80186960472,99.9125452218173,85.8893243829025,14.0232208389147
"gene.Ha412HOChr16g0792741",408.735555917942,211.488342208782,197.24721370916,14.2411284996224
"gene.Ha412HOChr16g0792771",454.322060627168,234.024581414384,220.297479212784,13.7271022016007
"gene.Ha412HOChr16g0792781",438.750611146206,213.847183800197,224.903427346009,-11.0562435458116
"gene.Ha412HOChr16g0792811",30.8540546190659,10.4980142541567,20.3560403649092,-9.85802611075248
"gene.Ha412HOChr16g0792831",131.104010543748,56.2169331039714,74.887077439777,-18.6701443358056
"gene.Ha412HOChr16g0792851",14.1900688334168,3.79729867817853,10.3927701552382,-6.59547147705971
"gene.Ha412HOChr16g0792891",91.9863156252229,14.5465849101201,77.4397307151028,-62.8931458049827
"gene.Ha412HOChr16g0792931",19.279264798328,9.39292107942564,9.88634371890233,-0.493422639476687
"gene.Ha412HOChr16g0792941",82.3665673167029,2.88625582199221,79.4803114947107,-76.5940556727185
"gene.Ha412HOChr16g0792971",11.7600064269849,1.51109316598165,10.2489132610033,-8.73782009502163
"gene.Ha412HOChr16g0793081",250.17723886338,162.187996310129,87.9892425532518,74.1987537568767
"gene.Ha412HOChr16g0793131",8.68771162529494,1.3105125922868,7.37719903300815,-6.06668644072135
"gene.Ha412HOChr16g0793181",325.167095162931,153.280863467349,171.886231695582,-18.6053682282326
"gene.Ha412HOChr16g0793201",9.47856352930477,0.983458508192094,8.49510502111267,-7.51164651292058
"gene.Ha412HOChr16g0793311",34.1952177294491,3.43454621037973,30.7606715190694,-27.3261253086896
"gene.Ha412HOChr16g0793371",9.93821330563924,2.0191500817673,7.91906322387194,-5.89991314210464
"gene.Ha412HOChr16g0793391",29.3854115037605,6.56002809951432,22.8253834042462,-16.2653553047318
"gene.Ha412HOChr16g0793491",43.7847984642259,1.25177913391005,42.5330193303159,-41.2812401964058
"gene.Ha412HOChr16g0793531",22.933951629102,2.11808263854613,20.8158689905559,-18.6977863520098
"gene.Ha412HOChr16g0793551",111.897495358962,3.74119607355443,108.156299285407,-104.415103211853
"gene.Ha412HOChr16g0793561",54.0160050343101,15.7876337658786,38.2283712684314,-22.4407375025528
"gene.Ha412HOChr16g0793571",62.4874335531683,7.44972787181991,55.0377056813484,-47.5879778095285
"gene.Ha412HOChr16g0793601",37.8845354006614,7.46446255305625,30.4200728476051,-22.9556102945489
"gene.Ha412HOChr16g0793611",44.0900137462147,1.51487364795835,42.5751400982563,-41.060266450298
"gene.Ha412HOChr16g0793621",184.644939748838,66.9916427733224,117.653296975516,-50.6616542021936
"gene.Ha412HOChr16g0793631",26.7838867751411,4.82298809718112,21.96089867796,-17.1379105807789
"gene.Ha412HOChr16g0793641",13.8194173649499,0.805312071475759,13.0141052934741,-12.2087932219984
"gene.Ha412HOChr16g0793771",117.167062651921,2.91300406371187,114.254058588209,-111.341054524498
"gene.Ha412HOChr16g0793871",11.405125322883,1.40196378418454,10.0031615386984,-8.60119775451387
"gene.Ha412HOChr16g0793881",102.968751806261,35.17370784183,67.7950439644306,-32.6213361226006
"gene.Ha412HOChr16g0793891",44.8569677725425,5.01283328354399,39.8441344889985,-34.8313012054545
"gene.Ha412HOChr16g0794001",270.578032290099,132.880235519325,137.697796770774,-4.81756125144886
"gene.Ha412HOChr16g0794041",11.8451008350787,3.83903983478666,8.00606100029203,-4.16702116550537
"gene.Ha412HOChr16g0794051",11.5151960235596,1.73434631344303,9.78084971011654,-8.04650339667351
"gene.Ha412HOChr16g0794061",319.792915544202,32.6528313140037,287.140084230198,-254.487252916194
"gene.Ha412HOChr16g0794071",16.3710784047947,1.7363164255085,14.6347619792862,-12.8984455537777
"gene.Ha412HOChr16g0794111",8.88688893232777,1.10823927534935,7.77864965697842,-6.67041038162907
"gene.Ha412HOChr16g0794121",23.8272452807954,6.59116925759097,17.2360760232045,-10.6449067656135
"gene.Ha412HOChr16g0794141",46.7739402859207,8.53910617590134,38.2348341100193,-29.695727934118
"gene.Ha412HOChr16g0794161",70.9153579482014,28.53124565169,42.3841122965114,-13.8528666448213
"gene.Ha412HOChr16g0794171",7.69447853100155,2.59403285997609,5.10044567102546,-2.50641281104937
"gene.Ha412HOChr16g0794191",88.102029907681,13.6806816974576,74.4213482102235,-60.7406665127659
"gene.Ha412HOChr16g0794211",25.3899207465772,2.64521627848968,22.7447044680876,-20.0994881895979
"gene.Ha412HOChr16g0794241",14.1102487378925,3.36804816098983,10.7422005769026,-7.3741524159128
"gene.Ha412HOChr16g0794351",44.4782080185701,19.8869479150727,24.5912601034974,-4.70431218842464
"gene.Ha412HOChr16g0794361",53.1153330347164,15.7212476177741,37.3940854169423,-21.6728377991682
"gene.Ha412HOChr16g0794391",72.2682199085712,3.70817128038567,68.5600486281855,-64.8518773477998
"gene.Ha412HOChr16g0794431",28.3470116032342,6.36585250657289,21.9811590966613,-15.6153065900884
"gene.Ha412HOChr16g0794451",46.2467184864965,4.79278081827081,41.4539376682257,-36.6611568499548
"gene.Ha412HOChr16g0794471",18.5171590431949,1.91388648786533,16.6032725553296,-14.6893860674643
"gene.Ha412HOChr16g0794501",61.4112114741778,7.12290452852514,54.2883069456527,-47.1654024171275
"gene.Ha412HOChr16g0794531",101.168366935411,13.6386256053991,87.5297413300124,-73.8911157246134
"gene.Ha412HOChr16g0794551",36.4805520643268,2.50029086951321,33.9802611948136,-31.4799703253004
"gene.Ha412HOChr16g0794561",23.4138051600466,1.04131436779369,22.3724907922529,-21.3311764244592
"gene.Ha412HOChr16g0794601",22.0339612066596,2.26145256392021,19.7725086427394,-17.5110560788192
"gene.Ha412HOChr16g0794611",35.6825353943845,6.56043528457452,29.12210010981,-22.5616648252355
"gene.Ha412HOChr16g0794631",29.7265168826985,9.52388830626985,20.2026285764287,-10.6787402701588
"gene.Ha412HOChr16g0794661",4.4194808419138,0.501523342507907,3.91795749940589,-3.41643415689799
"gene.Ha412HOChr16g0794721",12.6215305611116,3.98022684251876,8.64130371859282,-4.66107687607406
"gene.Ha412HOChr16g0794741",43.8765198891862,16.8882966615349,26.9882232276513,-10.0999265661164
"gene.Ha412HOChr16g0794761",51.7450986021414,16.5116556103053,35.2334429918361,-18.7217873815308
"gene.Ha412HOChr16g0794781",3.17061758246986,0.659831961987845,2.51078562048201,-1.85095365849417
"gene.Ha412HOChr16g0794861",64.9967562627747,7.94099112609112,57.0557651366836,-49.1147740105924
"gene.Ha412HOChr16g0794871",58.4168677024694,6.59035341990072,51.8265142825687,-45.2361608626679
"gene.Ha412HOChr16g0794901",39.1865035052146,15.2014157037498,23.9850878014648,-8.78367209771496
"gene.Ha412HOChr16g0794991",14.384720061717,0.627529995672519,13.7571900660445,-13.129660070372
"gene.Ha412HOChr16g0795031",10.3341879089737,0.915870340121492,9.41831756885223,-8.50244722873074
"gene.Ha412HOChr16g0795081",10.4056804722885,3.24515564688839,7.16052482540006,-3.91536917851166
"gene.Ha412HOChr16g0795101",159.818129534046,72.3903231377146,87.4278063963311,-15.0374832586165
"gene.Ha412HOChr16g0795121",14.8124335978953,2.8502417017235,11.9621918961718,-9.11195019444826
"gene.Ha412HOChr16g0795171",24.8673969757666,0.882871985167895,23.9845249905987,-23.1016530054308
"gene.Ha412HOChr16g0795271",12.0244564793691,1.11165468259653,10.9128017967726,-9.80114711417608
"gene.Ha412HOChr16g0795291",132.677211358212,71.514117418511,61.163093939701,10.3510234788101
"gene.Ha412HOChr16g0795301",92.8735090480596,2.42704531791372,90.4464637301459,-88.0194184122322
"gene.Ha412HOChr16g0795321",213.039434420353,108.316853778408,104.722580641946,3.59427313646177
"gene.Ha412HOChr16g0795351",101.261837097298,19.0848500578523,82.1769870394459,-63.0921369815936
"gene.Ha412HOChr16g0795391",78.4985595130652,5.31001471100362,73.1885448020616,-67.878530091058
"gene.Ha412HOChr16g0795441",13.8357549306158,1.2160063514352,12.6197485791806,-11.4037422277454
"gene.Ha412HOChr16g0795481",82.5695272957534,14.405099889803,68.1644274059504,-53.7593275161474
"gene.Ha412HOChr16g0795491",49.5062551466,14.6436266755033,34.8626284710968,-20.2190017955935
"gene.Ha412HOChr16g0795521",27.9986579529124,8.57546955849797,19.4231883944144,-10.8477188359164
"gene.Ha412HOChr16g0795531",172.25352248226,87.3598868766585,84.8936356056018,2.46625127105671
"gene.Ha412HOChr16g0795571",103.333838294835,2.88849132351593,100.445346971319,-97.5568556478028
"gene.Ha412HOChr16g0795581",9.72096039451335,0.898378590951622,8.82258180356173,-7.92420321261011
"gene.Ha412HOChr16g0795751",33.5305513879488,3.80827171259266,29.7222796753561,-25.9140079627635
"gene.Ha412HOChr16g0795801",11.8971208619593,2.93175527539735,8.96536558656198,-6.03361031116463
"gene.Ha412HOChr16g0795811",12.6320601023604,0.700636937980754,11.9314231643796,-11.2307862263988
"gene.Ha412HOChr16g0795821",52.4239151580634,4.98446226628563,47.4394528917778,-42.4549906254922
"gene.Ha412HOChr16g0795841",151.974230920767,67.3854164518195,84.5888144689471,-17.2033980171277
"gene.Ha412HOChr16g0795851",468.152623487865,239.125717585757,229.026905902107,10.0988116836498
"gene.Ha412HOChr16g0795881",30.9182216399095,1.66198722093292,29.2562344189766,-27.5942471980437
"gene.Ha412HOChr16g0795891",31.3549442990246,8.61384051145408,22.7411037875705,-14.1272632761164
"gene.Ha412HOChr16g0795921",194.703461874832,50.4516574910854,144.251804383746,-93.8001468926609
"gene.Ha412HOChr16g0795931",44.5512620451481,7.52377435215712,37.027487692991,-29.5037133408339
"gene.Ha412HOChr16g0795941",12.3831523078557,0.751766641598587,11.6313856662571,-10.8796190246585
"gene.Ha412HOChr16g0795951",9.27858180433441,0.610133979397623,8.66844782493678,-8.05831384553916
"gene.Ha412HOChr16g0795981",78.2889633490576,2.61836607757594,75.6705972714817,-73.0522311939057
"gene.Ha412HOChr16g0796011",26.6658138112939,1.52055944045123,25.1452543708427,-23.6246949303915
"gene.Ha412HOChr16g0796071",76.1754561170422,15.9659952944582,60.209460822584,-44.2434655281258
"gene.Ha412HOChr16g0796081",27.0732284341563,8.13710576154185,18.9361226726144,-10.7990169110726
"gene.Ha412HOChr16g0796111",6.47616084093121,0.603966340717691,5.87219450021352,-5.26822815949583
"gene.Ha412HOChr16g0796151",107.16933156948,14.6292145835219,92.5401169859586,-77.9109024024367
"gene.Ha412HOChr16g0796371",91.75223452631,3.91942134969614,87.8328131766139,-83.9133918269177
"gene.Ha412HOChr16g0796461",111.559790203491,24.8375608303323,86.7222293731587,-61.8846685428264
"gene.Ha412HOChr16g0796591",62.3718639229121,15.0611478979651,47.310716024947,-32.2495681269819
"gene.Ha412HOChr16g0796611",182.44214648291,35.0734182856519,147.368728197258,-112.295309911607
"gene.Ha412HOChr16g0796621",75.256783902618,18.6440059049646,56.6127779976535,-37.9687720926889
"gene.Ha412HOChr16g0796731",161.328211115162,67.5769481586011,93.7512629565611,-26.17431479796
"gene.Ha412HOChr16g0796771",70.1166419632198,16.5440842314687,53.5725577317511,-37.0284735002824
"gene.Ha412HOChr16g0796851",10.8850555989527,0.909541092409742,9.97551450654297,-9.06597341413322
"gene.Ha412HOChr16g0796871",35.6965538542522,8.69463382626126,27.001920027991,-18.3072862017297
"gene.Ha412HOChr16g0796891",52.5543749313476,11.6960165297766,40.858358401571,-29.1623418717944
"gene.Ha412HOChr16g0796921",55.7501693047966,9.65590302850674,46.0942662762898,-36.4383632477831
"gene.Ha412HOChr16g0796931",73.8342686723522,41.2083024315618,32.6259662407904,8.58233619077146
"gene.Ha412HOChr16g0796961",3.14485914071843,0.23656330388656,2.90829583683187,-2.67173253294531
"gene.Ha412HOChr16g0796981",90.1423812386707,4.73730082084032,85.4050804178304,-80.6677795969901
"gene.Ha412HOChr16g0797121",31.7203232492928,0.889725623836142,30.8305976254567,-29.9408720016205
"gene.Ha412HOChr16g0797211",71.6588269199593,22.2013089665868,49.4575179533725,-27.2562089867857
"gene.Ha412HOChr16g0797251",71.1744646850863,38.2644376554049,32.9100270296815,5.35441062572336
"gene.Ha412HOChr16g0797291",54.7963949000599,5.2974078020726,49.4989870979873,-44.2015792959147
"gene.Ha412HOChr16g0797351",11.705312024186,1.66820110821974,10.0371109159663,-8.36890980774656
"gene.Ha412HOChr16g0797401",15.8736386055654,3.78501942534316,12.0886191802222,-8.30359975487907
"gene.Ha412HOChr16g0797451",15.9572957579651,2.93162771077623,13.0256680471889,-10.0940403364126
"gene.Ha412HOChr16g0797461",23.5940471481647,5.47289832659772,18.121148821567,-12.6482504949693
"gene.Ha412HOChr16g0797521",5.12785941203564,0.45027989078382,4.67757952125182,-4.227299630468
"gene.Ha412HOChr16g0797731",14.4092946407084,0.543000521508574,13.8662941191998,-13.3232935976912
"gene.Ha412HOChr16g0797751",13.8179425006218,0.746012668200335,13.0719298324214,-12.3259171642211
"gene.Ha412HOChr16g0797771",2.56106011483734,0.439507955728991,2.12155215910835,-1.68204420337936
"gene.Ha412HOChr16g0797791",6.56667117196348,0.250007584789951,6.31666358717353,-6.06665600238358
"gene.Ha412HOChr16g0797811",15.937013086507,3.36197606409588,12.5750370224111,-9.21306095831527
"gene.Ha412HOChr16g0797851",25.9013730061779,3.41921226909358,22.4821607370844,-19.0629484679908
"gene.Ha412HOChr16g0797911",7.70798847968486,0.737373151250227,6.97061532843463,-6.2332421771844
"gene.Ha412HOChr16g0797931",12.1558475828039,4.0364849546212,8.11936262818272,-4.08287767356152
"gene.Ha412HOChr16g0797961",13.2802716454065,0.924500490450548,12.3557711549559,-11.4312706645054
"gene.Ha412HOChr16g0797971",34.744645999662,2.43770016143674,32.3069458382253,-29.8692456767885
"gene.Ha412HOChr16g0797981",8.44680658343277,0.730907154730026,7.71589942870274,-6.98499227397272
"gene.Ha412HOChr16g0798001",57.8761621415468,8.96692530923004,48.9092368323168,-39.9423115230867
"gene.Ha412HOChr16g0798031",4.66171805340786,0.587415496765962,4.0743025566419,-3.48688705987593
"gene.Ha412HOChr16g0798041",7.32290185530675,0.24292055707309,7.07998129823366,-6.83706074116057
"gene.Ha412HOChr16g0798061",10.7019939480918,0.973898851336611,9.72809509675522,-8.7541962454186
"gene.Ha412HOChr16g0798151",8.70080194209789,0.842805112294897,7.85799682980299,-7.01519171750809
"gene.Ha412HOChr16g0798161",129.113045342395,17.3371447129395,111.775900629456,-94.4387559165161
"gene.Ha412HOChr16g0798181",11.7791926828205,5.86664366473198,5.91254901808849,-0.0459053533565044
"gene.Ha412HOChr16g0798191",213.714900869642,28.5437918704877,185.171108999155,-156.627317128667
"gene.Ha412HOChr16g0798271",24.0513916191129,2.66161622454979,21.3897753945631,-18.7281591700133
"gene.Ha412HOChr16g0798291",82.7528950522946,18.1109814096951,64.6419136425995,-46.5309322329044
"gene.Ha412HOChr16g0798301",142.330956479099,64.5667746263961,77.7641818527031,-13.197407226307
"gene.Ha412HOChr16g0798331",25.5341196346409,8.17334396633286,17.3607756683081,-9.18743170197521
"gene.Ha412HOChr16g0798391",3.16744664496373,1.38584828984142,1.78159835512231,-0.39575006528089
"gene.Ha412HOChr16g0798461",56.7016437932522,8.22600600186671,48.4756377913855,-40.2496317895188
"gene.Ha412HOChr16g0798781",16.2041379659807,1.43302272479216,14.7711152411886,-13.3380925163964
